Choral,Event,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Bass,Meter,PreviousEventClass,Class
001707b_,33,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
001707b_,45,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
001707b_,74,0,1,0,0,1,0,0,1,0,1,0,0,0,3,A_M7
001707b_,105,0,0,0,0,1,0,1,0,0,0,0,1,3,3,B_M4
001707b_,68,0,0,1,0,0,0,1,0,0,1,0,0,13,3,D_M
001707b_,20,0,0,1,0,0,0,1,0,0,1,0,1,7,3,D_M
001707b_,8,0,0,1,0,0,0,1,0,0,1,0,1,7,3,D_M6
001707b_,30,0,0,1,0,0,0,1,0,0,1,0,1,7,3,D_M6
001707b_,42,0,0,1,0,0,0,1,0,0,1,0,1,7,3,D_M6
001707b_,61,0,1,0,0,1,0,1,0,0,1,0,0,0,3,F#m
001707b_,92,0,1,0,0,0,0,1,0,0,1,0,0,13,3,F#m
001707b_,77,0,0,1,0,0,0,1,0,0,0,0,1,3,3,B_m
001707b_,101,0,0,0,1,0,0,1,0,0,0,0,1,8,3,B_M
001707b_,46,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
001707b_,2,0,1,0,0,0,0,1,0,0,1,0,0,13,3,F#m
001707b_,24,0,1,0,0,0,0,1,0,0,1,0,0,13,3,F#m
001707b_,117,0,1,1,0,0,0,0,0,1,1,0,0,7,3,A_M7
001707b_,91,0,1,0,0,1,0,0,0,1,1,0,0,15,3,A_M
001707b_,131,0,0,0,0,1,0,0,0,1,0,0,1,10,3,E_M
001707b_,49,0,0,0,0,0,1,0,0,1,0,0,1,15,3,F_d
001707b_,13,0,1,0,0,0,1,0,0,1,0,0,0,12,3,C#M
001707b_,35,0,1,0,0,0,1,0,0,1,0,0,0,12,3,C#M
001707b_,124,0,0,0,0,1,0,0,0,1,0,0,1,10,3,E_M
001907ch,10,0,0,1,0,0,0,1,0,0,1,0,0,7,8,D_M
001907ch,30,0,0,1,0,0,0,1,0,0,1,0,0,7,8,D_M
002406bs,3,0,1,0,0,0,0,0,1,0,1,0,0,0,3,A_M
002406bs,2,0,1,0,0,0,1,0,0,0,1,0,0,0,3,A_M
002406bs,4,0,0,1,0,0,1,0,0,0,1,0,0,7,3,D_m
002506b_,6,1,0,0,0,0,0,1,0,0,1,0,0,0,8,A_m
002506b_,30,1,0,0,0,0,0,1,0,0,1,0,0,0,8,A_m
002506b_,62,1,0,0,0,1,0,0,1,0,0,0,0,10,3,C_M
002506b_,7,0,0,1,0,0,0,0,1,0,0,0,1,14,8,G_M
002506b_,31,0,0,1,0,0,0,0,1,0,0,0,1,14,8,G_M
002506b_,88,0,0,0,0,1,0,0,1,0,0,1,0,14,8,C_M7
002806b_,67,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
002806b_,15,1,0,0,0,1,0,0,0,0,1,0,0,10,8,A_m
002806b_,34,1,0,0,0,1,0,0,0,0,1,0,0,10,8,A_m
002806b_,77,1,0,0,0,1,0,0,0,0,1,0,0,10,8,A_m
002806b_,13,1,0,0,0,1,0,0,1,0,0,0,1,14,8,A_m
002806b_,32,1,0,0,0,1,0,0,1,0,0,0,1,14,8,A_m
002806b_,54,1,0,0,0,1,0,0,1,0,1,0,0,14,8,A_m
002806b_,20,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
002806b_,39,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
002806b_,14,1,0,0,0,0,1,0,0,0,1,0,0,12,8,A_m
002806b_,33,1,0,0,0,0,1,0,0,0,1,0,0,12,8,A_m
002806b_,76,1,0,0,0,0,1,0,0,0,1,0,0,12,8,A_m
002806b_,2,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
002806b_,21,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
002806b_,75,0,0,0,0,1,0,0,1,0,0,0,1,14,8,A_m
002806b_,5,0,0,1,0,0,0,1,0,0,1,0,0,13,8,D_M
002806b_,24,0,0,1,0,0,0,1,0,0,1,0,0,13,8,D_M
002806b_,50,0,0,1,0,0,0,0,1,0,0,0,1,3,8,G_M
002806b_,16,0,0,1,0,0,1,0,0,0,1,0,1,7,8,D_m6
002806b_,35,0,0,1,0,0,1,0,0,0,1,0,1,7,8,D_m6
002806b_,43,0,0,1,0,0,1,0,0,0,1,0,1,7,8,D_m6
002806b_,78,0,0,1,0,0,1,0,0,0,1,0,1,7,8,D_m6
002806b_,68,0,0,1,0,0,0,0,0,0,1,0,1,3,8,B_m7
002806b_,55,0,0,1,0,0,0,1,0,0,1,0,0,13,8,D_M
002806b_,40,0,0,1,0,0,0,0,0,0,1,0,1,3,8,D_m6
002806b_,3,0,0,0,0,1,0,0,0,1,0,0,1,15,8,E_M
002806b_,22,0,0,0,0,1,0,0,0,1,0,0,1,15,8,E_M
002908ch,136,1,0,0,0,1,0,1,0,0,1,0,0,5,8,C_M
002908ch,35,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
002908ch,71,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
002908ch,94,0,1,0,0,1,0,0,0,0,1,0,0,6,3,A_M
002908ch,124,0,1,0,0,1,0,0,0,0,1,0,0,6,3,A_M
002908ch,120,0,1,0,0,1,0,0,0,0,1,0,0,10,3,A_M
002908ch,135,0,0,0,0,1,0,0,1,0,0,0,1,3,8,A_m
002908ch,83,0,1,0,0,1,0,0,1,0,1,0,0,0,3,A_M
002908ch,108,0,0,0,0,1,0,0,1,0,1,0,1,14,3,A_M
002908ch,118,0,0,0,0,1,0,0,1,0,1,0,1,14,3,A_M
002908ch,107,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
002908ch,177,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
002908ch,119,0,1,0,0,1,0,1,0,0,1,0,0,13,3,A_M
002908ch,125,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
002908ch,191,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
002908ch,194,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
002908ch,184,0,0,0,1,0,0,1,0,0,1,0,1,8,3,B_M7
002908ch,143,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
002908ch,17,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
002908ch,36,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
002908ch,53,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
002908ch,72,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
002908ch,121,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
002908ch,207,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
002908ch,101,0,0,1,0,0,0,1,0,0,1,0,0,13,3,D_M
002908ch,109,0,0,1,0,0,0,1,0,0,1,0,0,13,3,D_M
002908ch,171,0,0,1,0,0,0,1,0,0,1,0,0,13,3,D_M
002908ch,179,0,1,1,0,0,0,1,0,0,1,0,0,13,3,D_M
002908ch,100,0,1,0,0,1,0,0,0,1,0,0,1,15,3,A_M
002908ch,170,0,1,0,0,1,0,0,0,1,1,0,0,15,3,A_M
002908ch,178,0,1,0,0,1,0,0,0,1,1,0,0,15,3,A_M
002908ch,95,0,0,0,0,1,0,0,0,1,0,0,1,15,3,E_M
002908ch,84,0,1,0,0,0,0,1,0,0,0,1,0,1,3,F#M
003006b_,107,0,0,1,0,1,0,0,0,0,1,0,0,0,3,A_M
003006b_,66,0,0,0,0,1,0,0,0,0,0,0,1,3,3,A_M
003006b_,4,0,1,0,0,0,0,1,0,0,1,0,0,0,3,A_M
003006b_,19,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
003006b_,30,0,1,0,0,0,0,1,0,0,1,0,0,0,3,A_M
003006b_,45,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
003006b_,76,0,1,0,1,0,0,1,0,0,1,0,0,0,3,A_M
003006b_,106,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
003006b_,68,0,1,0,0,1,0,0,1,0,1,0,0,0,3,A_M
003006b_,79,0,0,1,0,1,0,0,0,0,1,0,0,0,3,A_M
003006b_,23,0,1,1,0,1,0,0,0,0,1,0,0,7,3,A_M
003006b_,49,0,1,1,0,1,0,0,0,0,1,0,0,7,3,A_M
003006b_,102,0,1,1,0,1,0,0,0,0,1,0,0,7,3,A_M
003006b_,67,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
003006b_,80,0,0,0,0,1,0,0,0,0,1,0,1,0,3,A_M
003006b_,5,0,0,0,1,0,0,1,0,0,0,0,1,3,3,B_M
003006b_,31,0,0,0,1,0,0,1,0,0,0,0,1,3,3,B_M
003006b_,20,0,0,1,0,0,0,0,0,0,1,0,1,3,3,B_m
003006b_,46,0,0,1,0,0,0,0,0,0,1,0,1,3,3,B_m7
003006b_,24,0,0,0,0,1,0,0,0,0,1,0,1,10,3,E_M
003006b_,50,0,0,0,0,1,0,0,0,0,1,0,1,10,3,E_M
003006b_,54,0,0,1,0,0,0,0,0,0,1,0,1,3,3,G_M
003006b_,69,0,1,1,0,0,0,1,0,0,0,0,0,7,3,B_m
003006b_,82,0,0,1,0,0,0,1,0,0,1,0,0,13,3,D_M
003006b_,27,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
003006b_,53,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
003006b_,108,0,0,0,0,1,0,0,0,0,1,0,1,10,3,E_M
003006b_,81,0,0,0,0,1,0,0,0,1,0,0,1,15,3,A_M
003006b_,2,0,0,0,0,1,0,0,0,1,0,0,1,15,3,E_M
003006b_,28,0,0,0,0,1,0,0,0,1,0,0,1,15,3,E_M
003006b_,77,0,0,0,0,1,0,0,0,1,0,0,1,10,3,E_M
003006b_,103,0,0,0,0,1,0,0,0,1,0,0,1,10,3,E_M
003109b_,82,1,0,0,0,1,0,0,1,0,1,0,0,5,8,A_m
003109b_,81,1,0,1,0,1,0,0,1,0,1,0,0,5,8,A_m
003109b_,68,1,0,1,0,0,1,0,0,0,0,0,1,3,8,A_m
003109b_,22,1,0,1,0,0,1,0,0,0,1,0,0,0,8,A_m
003109b_,50,1,0,1,0,0,1,0,0,0,1,0,0,0,8,A_m
003109b_,83,1,0,1,0,0,0,1,0,0,1,0,0,5,8,D_M7
003109b_,69,1,0,0,0,1,0,0,1,0,0,0,0,5,8,C_M
003109b_,23,0,0,0,0,1,0,0,1,0,0,0,1,10,8,E_m
003109b_,51,0,0,0,0,1,0,0,1,0,0,0,1,10,8,E_m
003206b_,18,1,0,0,0,0,0,1,0,0,1,0,0,0,8,A_m
003206b_,41,1,0,0,0,0,0,1,0,0,1,0,0,0,8,A_m
003206b_,75,1,0,0,0,0,0,1,0,0,1,0,0,0,8,A_m
003206b_,11,0,1,0,0,1,0,0,1,0,1,0,0,0,3,A_M
003206b_,34,0,1,0,0,1,0,0,1,0,1,0,0,0,3,A_M
003206b_,12,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
003206b_,35,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
003206b_,76,0,0,1,0,0,0,0,1,0,0,0,1,3,8,G_M
003206b_,19,0,0,1,0,0,0,0,1,0,0,0,1,3,8,G_M
003206b_,42,0,0,1,0,0,0,0,1,0,0,0,1,3,8,G_M
003306b_,23,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
003306b_,63,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
003306b_,29,1,0,0,0,0,0,1,0,0,1,0,0,5,8,A_m
003306b_,69,1,0,0,0,0,0,1,0,0,1,0,0,5,8,A_m
003306b_,2,1,0,0,0,1,0,0,0,0,1,0,1,0,8,A_m
003306b_,108,1,0,0,0,1,0,1,1,0,0,0,0,13,8,A_m
003306b_,90,1,0,0,0,1,0,0,1,0,0,0,1,14,8,A_m
003306b_,55,1,0,1,0,0,0,1,0,0,1,0,0,0,8,A_m
003306b_,43,1,0,0,0,1,0,0,0,0,1,0,1,10,8,C_M
003306b_,42,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
003306b_,82,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
003306b_,138,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
003306b_,107,1,0,0,0,1,0,0,1,0,0,0,0,10,8,A_m
003306b_,122,1,0,0,0,0,1,0,0,0,1,0,0,12,3,F_M
003306b_,56,1,0,0,0,1,0,0,1,0,0,0,0,14,8,C_M
003306b_,3,1,0,0,0,1,0,0,1,0,0,0,0,10,8,C_M
003306b_,36,1,0,1,0,0,1,0,0,0,1,0,0,7,8,D_m7
003306b_,76,1,0,1,0,0,1,0,0,0,1,0,0,7,8,D_m7
003306b_,83,1,0,1,0,0,1,0,0,0,1,0,0,7,8,D_m7
003306b_,116,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
003306b_,112,0,0,0,1,1,0,0,0,0,1,0,0,8,3,A_M
003306b_,75,0,0,0,0,1,0,0,0,0,1,0,1,0,8,A_m
003306b_,35,0,0,0,0,1,0,0,0,0,1,0,1,7,8,A_m
003306b_,139,0,0,0,0,1,0,0,1,0,0,0,1,14,8,A_m
003306b_,137,0,0,1,0,0,0,0,0,0,1,0,1,3,8,A_m
003306b_,24,0,0,0,0,1,0,0,1,0,0,0,1,10,8,E_m
003306b_,64,0,0,0,0,1,0,0,1,0,0,0,1,10,8,E_m
003306b_,113,0,0,0,0,1,0,0,1,0,0,0,1,10,3,E_m
003306b_,140,0,0,1,0,0,1,0,0,0,1,0,0,12,8,F_M6
003306b_,117,0,0,1,0,0,1,0,0,0,1,0,0,7,3,D_m
003306b_,91,0,0,1,0,0,1,0,0,0,1,0,0,12,8,D_m
003306b_,109,0,0,1,0,0,0,0,1,0,0,0,1,14,8,G_M
003306b_,30,0,0,1,0,0,0,0,0,1,0,0,1,3,8,G#d
003306b_,70,0,0,1,0,0,0,0,0,1,0,0,1,3,8,G#d
003608b2,31,0,1,0,0,1,0,0,0,0,1,0,0,6,3,A_M
003608b2,32,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
003806b_,48,1,0,0,0,0,0,1,0,0,1,0,0,0,8,A_m
003806b_,56,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
003806b_,5,0,0,1,0,0,0,0,1,0,0,0,1,3,8,G_M
003806b_,27,0,0,1,0,0,0,0,1,0,0,0,1,3,8,G_M
003806b_,13,0,0,1,0,0,1,0,1,0,0,0,1,14,8,G_M7
003806b_,35,0,0,1,0,0,1,0,1,0,0,0,1,14,8,G_M7
003806b_,46,0,0,1,0,0,0,0,1,0,0,0,1,3,8,G_M
003806b_,57,0,0,0,0,1,0,0,1,0,0,0,1,10,8,E_m
003806b_,49,0,0,1,0,0,0,0,1,0,0,0,1,14,8,G_M
003806b_,70,0,0,0,0,1,0,0,0,1,0,0,1,10,3,E_M
003806b_,3,0,0,1,0,0,0,0,0,1,0,0,1,3,8,G#d
003806b_,25,0,0,1,0,0,0,0,0,1,0,0,1,3,8,G#d
003806b_,78,0,0,0,0,1,0,0,0,1,0,0,1,10,8,E_M
003907bv,45,1,0,0,0,1,0,0,0,0,1,0,0,0,8,A_m
003907bv,84,1,0,0,0,0,0,1,0,0,1,0,0,5,8,A_m
003907bv,50,1,0,1,0,1,0,0,0,0,1,0,0,7,8,A_m
003907bv,10,0,1,0,0,1,0,0,1,0,1,0,0,0,3,A_M
003907bv,31,0,1,0,0,1,0,0,1,0,1,0,0,0,3,A_M
003907bv,85,0,1,0,0,1,0,0,1,0,0,0,1,6,8,C#d7
003907bv,11,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
003907bv,32,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
003907bv,54,0,0,0,1,0,0,1,0,0,0,0,1,3,8,B_M
003907bv,46,0,0,1,0,0,0,1,0,0,0,0,1,3,8,B_m
003907bv,51,0,0,0,0,1,0,0,1,0,0,0,1,10,8,E_m
004006b_,9,1,0,0,0,1,0,0,1,0,1,0,0,14,8,A_m
004006b_,50,1,0,0,0,1,0,0,1,0,1,0,0,14,8,A_m
004006b_,33,1,0,1,0,1,0,0,0,0,1,0,0,0,8,A_m
004006b_,34,1,0,0,1,0,0,0,1,0,1,0,0,14,8,C_m6
004006b_,10,1,0,0,0,0,1,0,0,0,1,0,0,12,8,F_M
004006b_,51,1,0,1,0,0,0,1,0,0,1,0,0,13,8,D_M7
004006b_,62,0,1,0,0,1,0,0,1,0,1,0,0,0,3,A_M7
004006b_,82,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
004006b_,56,0,1,0,0,1,0,0,1,0,1,0,0,14,3,C#d
004006b_,69,0,0,1,0,0,1,0,0,0,1,0,0,7,3,D_m
004006b_,21,0,0,1,0,0,1,0,0,0,1,0,0,12,3,D_m
004006b_,72,0,0,1,0,0,1,0,0,0,1,0,0,12,3,D_m
004006b_,3,0,0,1,0,0,1,0,0,0,0,1,0,4,8,BbM
012006b_,8,0,1,0,1,0,0,1,0,0,1,0,0,0,3,A_M
012006b_,56,0,1,0,0,1,0,0,1,0,1,0,0,0,3,A_M
012006b_,92,0,0,0,0,1,0,0,1,0,1,0,0,0,3,A_M
012006b_,52,0,0,1,0,0,0,1,0,0,1,0,0,0,3,A_M
012006b_,32,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
012006b_,25,0,1,0,0,0,0,0,1,0,1,0,0,0,3,A_M7
012006b_,9,0,0,0,0,1,0,0,1,0,0,0,1,10,3,E_m
012006b_,47,0,0,0,0,1,0,0,1,0,0,0,1,10,3,E_m
012006b_,22,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
012006b_,57,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
012006b_,93,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
012006b_,75,0,0,0,0,1,0,0,1,0,0,0,1,14,3,D_M
012006b_,28,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
012006b_,33,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
012006b_,59,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
012006b_,81,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
012006b_,53,0,0,0,0,1,0,0,1,0,0,0,1,14,3,E_m
012106b_,22,0,1,1,0,0,0,1,0,0,1,0,0,0,3,A_M
012106b_,56,0,0,0,1,0,0,1,0,0,0,0,1,3,8,B_M
012106b_,23,0,0,0,0,1,0,0,1,0,0,0,1,10,3,E_m
012106b_,7,0,0,0,1,0,0,1,0,0,1,0,1,8,3,B_M7
012206b_,26,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
012206b_,27,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
012306b_,17,0,1,0,0,1,0,0,1,0,1,0,0,0,3,A_M
012306b_,50,0,1,0,0,1,0,0,1,0,1,0,0,0,3,A_M
012306b_,49,0,1,0,0,1,0,0,0,0,1,0,0,0,3,A_M
012306b_,18,0,0,1,0,0,0,1,0,0,1,0,0,7,3,D_M
